radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
1.7058199948456259,1.049744658466951,2.1212946466350346,1.6693367568581834,2.2764578851778046,4.544294864600648,3.539139389878927,2.8483926836961837,4.032389622335197,2.6397726378046653,1.8865821772349038,1.200053138538879,2.8727504773723114,1.7492174147651007,1.197772574615941,2.415587428513661,2.3247057018562853,2.297848431631793,6.944769332731703,0.8274076478009971,1.4595103718939815,0.9495894922454686,1.8681755460321052,1.3068396983386896,1.3353832685478557,2.3138550539199425,2.3464269570168392,2.0493990681565015,3.944281188756717,0.8665536693213772
0.5363881096749952,-0.9099447721460889,0.5690952044535472,0.390315552310433,-0.06586787845700365,0.6449448550065999,0.39354253544084755,0.5570017317443045,-0.11678098480503497,-0.4015295932949639,-0.2504137135768029,-0.844424363700748,-0.11857377830111002,-0.161492273594008,-0.37614552298215204,0.4085463916371976,0.14771626093933815,0.481655091816716,-0.6824386852783726,-0.23809861728890988,0.508293683674094,-0.645314694198183,0.5019165867497377,0.33008671516006555,0.47701253435782653,1.242091259807099,1.0525735514623162,1.2558499359863082,0.16797758789460585,0.4052424354676834
-0.13145612354293187,-0.9933358117466438,-0.14884823146839157,-0.21154347399955323,-0.9161689793550055,-0.5085738564249183,-0.5675298211445278,-0.6066449679356701,-0.0798666555600151,-0.5124542822408874,-0.9580734695485909,-1.2145297951330845,-0.8778334897079189,-0.6653146766835264,-0.5934647582153615,0.2626305948057889,-0.23715247691283103,-0.5167707706530537,-0.2659561068213818,0.41139176830497265,-0.36245131074845016,-1.0284846938160623,-0.2804151738480352,-0.39938703177080564,-0.19621941402650944,0.3686609791955648,-0.0807945509445263,-0.1400135280018679,0.7419882137175123,0.6875209761829193
0.9280773435032308,1.418055083369402,0.9254048389384799,0.8285459251833673,0.3297341872919444,0.22374766241962868,0.9831877497237501,0.4439472165018737,-1.8665201910189757,-0.5559816918272632,0.44143241656321297,0.8081979464444193,0.44689582351888235,0.4190986890903548,8.389756834726143,3.3771781202762012,3.3746227776008038,4.434358057128541,0.15764583195111262,3.271082693312497,0.3659206869557157,0.3519097919868108,0.38608158802797204,0.243538982473352,-0.3308658037033771,-0.4647211881128209,0.030310658926944546,-0.07225316567234473,-2.0407154723370127,-0.8611667374687657
0.14469887584675947,-0.9724880518465051,0.1583152465358606,-0.009697055486373621,1.2057598513405814,0.5850412542831195,0.13770065794655054,0.5628581593356915,1.1161576119786285,0.11799110176822313,0.37638091030069715,-0.8631183728648876,0.47025001621267826,0.056631567889547055,-0.4908706694928255,1.0609744947109672,0.36586905967472627,0.7443144460756866,0.4566589652022856,0.40135385164152965,0.008956506777753412,-1.257731702134452,0.05936748906914514,-0.14045034581423002,-0.187804014671705,0.35912571412338645,-0.06417625032272507,0.37647101153205265,0.3738727036789091,0.047726229231070776
0.8153610172217236,1.0520610762336335,0.8557811172575159,0.6906788763531869,1.6576778526355138,0.8789432953326952,1.8898597842382554,1.8273372645021588,1.60342675801289,0.16853906128788443,0.6976850351553333,0.3246702094104295,0.5621760938371937,0.6317062268904481,0.4657498875146036,0.3174189016620267,0.549226335726939,-0.07409366384098398,0.07102694811247946,0.034412231389004115,0.9457295576493997,1.010176201586758,0.8523917110873883,0.8140475061020963,1.314344770160845,0.6578973530516405,1.3526525798331266,1.054074634827284,0.9650412558171741,0.052668849593789285
-0.1370919398570071,-0.8890970122459503,-0.1852982975248962,-0.22654748547388517,-0.11314545397708883,-0.6804223110004026,-0.5112791479828116,-0.28581458684228533,-0.3567241248976642,-0.845228349078659,-0.2967763893108612,-0.9997284398335983,-0.4331100330920197,-0.3012386335750423,-0.1574398811445838,-0.707905126647565,-0.42867913655152834,-0.08850789669665916,-0.17103130261466046,-0.7314436325625688,-0.2984866310633817,-1.125095933035955,-0.39476510848362445,-0.35275723293551514,-0.18359631499430334,-0.7838347258617221,-0.5726962493498423,-0.3384761003358933,-0.5947702273972455,-1.0303141898817867
-0.7401242854630676,-0.22891794874155738,-0.7627656361728901,-0.7018632451984697,-0.1673756141324799,-0.8000423136951024,-0.7662575283013806,-0.7090051371416547,0.07517352726906862,-0.4605022127345694,-0.050586987157141196,-0.6731225297255095,-0.09124440387219994,-0.3058355533112606,-0.18863402974265206,-0.8102139037362539,-0.5996310523427828,-0.3856012516664092,0.29647335810344294,-0.8552446047450318,-0.6864014627018606,-0.5667157199175923,-0.7211821946252159,-0.6609731381157501,-0.583327784347503,-0.9376703356928657,-0.9157454550427386,-0.741725545488033,-0.26720981592221704,-1.0429453308087335
0.2827763755416051,2.4025326342092863,0.19681306911239346,0.18167486445038591,-0.8800155392514115,-1.0594997843286766,-0.5136229260312164,-0.5384048551316803,0.1416193199101042,-1.3591326041952163,0.22040105550549374,0.7362979111977294,0.08714187649104899,0.11685121643400602,-0.032316685101220675,-0.6078326069815798,-0.2232342678395608,-0.39969516823640294,1.3157284432731158,-0.7478017189770684,0.1987871690689244,1.7994409016543544,0.08015838627561561,0.08528027127479007,-0.7305972730565767,-0.9773370383931276,-0.5660489291011218,-0.7370576094164436,0.5017772453024913,-1.2197813037859824
0.14469887584675947,-0.5995447914106898,0.09442524311097607,0.030219276926471247,-0.656837572458068,-0.667692795846663,-0.45120441590001376,-0.5251642362294137,-1.4936854656442753,-1.2734818950091233,-0.6698341987058413,-0.37995013600713134,-0.6939813344588879,-0.46695759006570964,-1.1747157270927016,-0.6268407950745603,-0.4317048341761524,-0.8710405826169823,-0.9351759764787687,-0.9452140800247798,0.03371702794616718,-0.07874708792559193,-0.041616868790856076,-0.09205426672002699,-0.7558434711209895,-0.2886366264465945,-0.14346928471817666,-0.5483826449744604,-0.7117560886383271,-0.9830847064158134
-0.46115137791633876,-0.5995447914106898,-0.5207208155055395,-0.49180708455782524,-0.747221172717054,-1.2038300223218121,-1.036495137282459,-1.0722818869082673,-2.2098234529976604,-0.8269749192521139,-0.8452216852036739,-0.9028431423386837,-0.9046659664199396,-0.6345153144508643,-0.6918996271248214,-1.2372272586015025,-0.8970571288433191,-1.3121161080006436,-0.7702441291695902,-0.8987422436199513,-0.6100565224325857,-1.0170223434001429,-0.6807884514812155,-0.598623444976138,-0.9157360588622693,-1.289648753723875,-1.2085599119988761,-1.3079010173969372,-1.5509346666076849,-1.2148386834232643
-0.3315276026926064,-0.7918074660453029,-0.3589480504232999,-0.4009337320434764,0.3227816026566385,-0.4346303492818723,-0.3324118758677051,-0.3777350372984059,-0.3087354968791386,0.2921007401137223,-0.7093682632852707,-0.8156643496020722,-0.8132367865123133,-0.5200520130190303,0.6241468420625731,-0.28581153811226423,-0.26983001125876993,-0.04206203527281675,0.6915978556139213,0.3585997621490876,-0.527521451871207,-0.9809978135215389,-0.5521819016183319,-0.5258526983089422,0.6789821188731274,-0.2899079951228848,-0.23653176820026348,-0.1370019563427779,0.7310695333350118,0.6578652540066104
-0.509055816585979,-1.632667115350898,-0.5346455598417325,-0.541348631878732,0.4826910492686911,-0.6147155489568351,-0.5998492868646367,-0.29370803272632906,0.5366026428318161,-0.43101590301476667,-0.6137677071204686,-0.9918194359564625,-0.5950986887979227,-0.5255683167024922,0.38845771932161227,-0.7459215028335259,-0.4671054963842528,0.13251034042369397,-0.14018074124747598,-0.5626579227402319,-0.5770424942080342,-1.6834761461543177,-0.6068322599896266,-0.5899686717074666,0.26662755048772235,-0.7997268343153527,-0.7108655488053894,-0.3130283198165836,-0.1315062168825627,-0.8869781993629604
-0.7852108159756703,-0.19185526447464404,-0.7840623039811848,-0.7477245632898233,0.62869532661013,-0.33054784302482526,-0.5609919139568722,-0.5753258116860778,0.41847678924775333,-0.07156374643050774,-0.588609666024468,-0.37276013248246237,-0.6840433801211024,-0.5081000217048628,0.572849797701305,-0.4881928348669382,-0.3412364751998956,-0.08210157098302572,0.4649648855703738,-0.9459576294072571,-0.7895703009035838,-0.4733794379593908,-0.8390962830676288,-0.7144914299607994,0.6789821188731274,-0.6039360581666243,-0.5294886677331592,-0.4408695367449505,0.23192985870639696,-0.8803880388793365
-1.205924503821394,-0.8705656701124936,-1.1837843766907186,-1.0251572282869006,-0.06517261999347229,-0.3455237432056953,-0.804251404033417,-0.6206494686976829,-1.5748969899833194,0.8832310444964302,-0.5641704261026388,-0.002474950962009444,-0.44304798742980517,-0.5759045878140817,0.6265730536202007,-0.26400802824090425,-0.6550013188734015,-0.7658166827705533,-0.258836746505878,-0.09942665745690173,-1.043365642879823,-0.4799293524827738,-0.9825534737922778,-0.8948286443957678,0.4096893395193933,-0.1786632359474711,-0.9001242524582456,-0.7441348028153049,-0.6384449489272497,0.451922738893355
-1.256646850648072,-0.21965227767482925,-1.2456266235955746,-1.0367641050877987,-0.4447837410812155,-0.7500602468414485,-0.7280169390905648,-0.8503232811946931,1.5665124287678702,0.2120664708742602,-0.10485647580708532,0.23839016711440192,-0.1483876413144664,-0.40374994369270895,0.19990642112884355,-0.29363843909172666,-0.1551560712855214,-0.27220928653509774,-0.0974645793544514,0.05634693817208316,-1.0639994105201676,-0.049272472570370485,-1.0847258829212199,-0.8794620061432289,-0.36873510079999594,-0.6242779569872714,-0.6942472481835882,-0.739316288160761,0.40974836779284113,0.07573441128647342
0.17287795741713602,1.3856252346358535,0.11449325700725424,0.03757973538557744,-0.9113021701102908,-0.571098239680051,-0.5852931916166487,-0.4650721965960496,0.09732212481608013,-0.8171461493455129,-0.3726099131859487,0.30130269795525544,-0.3431715463350613,-0.2961820218652023,-0.7449296797415378,-0.7503940176789331,-0.38722707909417997,0.17735462041912808,-0.20425498408701287,-0.42212708945203065,0.044033911766339646,1.04292577420367,-3.5074377914296736e-05,-0.10017915591102462,-1.100874844667962,-0.7298015571193782,-0.5356611793926853,-0.07827630899052453,-0.2952864226200769,-0.7853798919070879
0.13906305953268375,1.0613267473003616,0.10916909005518015,0.020877156574528974,-0.4253165041023567,-0.3105175765329115,-0.7090200012245466,-0.48289610665679317,-0.474849978481727,-0.5559816918272632,-0.12462350809680008,-0.1912125434845704,-0.29248797921235553,-0.15022982024027345,-0.7126957261902004,-0.3892384439123047,-0.6371497028881201,-0.4767312349428447,0.05085542721855113,-0.32286324689131696,-0.03850115879503934,0.5222075695947571,-0.13369084213379803,-0.14027371778833875,-0.869451362410846,-0.48188466524274176,-0.8642762039740743,-0.6811929551403259,-0.6072487192629612,-0.6261176802195033
0.1165197942763824,1.876705801172454,0.19763217172040523,0.009836468885869516,1.2544279437877284,1.0642700600709623,0.930144351786167,0.639246345310307,1.8064555688604995,1.144395502014681,-0.13217092042560022,-0.33141761221561583,0.005650650921208173,-0.17804118464439378,-0.45655710603495026,0.9648154255347132,0.4581528372257575,-0.10932845526596778,-0.21968026477060532,0.6337130336656722,0.24005470434961354,1.8354654315329595,0.4959763304050317,0.10612237832995794,1.4994835559665383,2.576392685573919,2.035427331094559,0.8507935478387144,2.0381915562686954,2.7590280882021245
-0.241354541667401,-0.5601656893770949,-0.30120131655850063,-0.308361812192411,-0.7931082313100783,-0.9866794696991958,-0.6532627550203891,-0.610464377234401,-1.1725308012126021,-0.8255708092654571,-0.40998757424286375,-0.5872019876057148,-0.40925894268133456,-0.3589299762645812,-0.3092514043218497,-0.788410393864894,-0.29282531320591215,-0.4044999125216278,-0.6646402844896124,-0.4704577993130522,-0.23864870490638207,-0.3800431560011894,-0.25427804593132874,-0.30789371435913715,-0.1920117143491078,-0.7711210390988177,-0.45256967628367917,-0.2698122665086431,-0.6322057029943918,-0.41907680502564265
-0.5907751531400716,-0.34937167260902546,-0.6476817197472968,-0.5925887465363555,-1.3228951805204447,-1.192972494690681,-1.0726016549018325,-1.0934414144232358,-1.5933541546058292,-0.2695432545491818,-0.6227527217976115,-0.5530494708635374,-0.6964658230433343,-0.5361412320957941,-0.7608733556916616,-1.0205898207770931,-0.9405061467329193,-1.222267389866935,-0.6836252453309568,-0.7459428455208753,-0.6657676950615161,-0.6011027711653508,-0.7324686816801576,-0.6353620743615185,-1.2986367295058605,-1.1347324805178844,-1.2638656164682305,-1.3060940744014833,-1.1547425498712225,-0.7408963086426243
0.33068081421124546,1.3508789681356217,0.42984776109161993,0.21819406218979706,0.8581306195752499,1.2552127873770558,0.9844213171176477,0.9924143917996123,0.4147853563232507,0.3903884391797315,0.11581548466354842,-0.36916513072012785,0.31323033767566816,0.07364017091355456,-0.5861861235424788,0.3034422927701293,0.10565906395706488,-0.12053952526482638,-0.32528410945058284,-0.2953519197396586,0.8198635750432975,1.7666913290374424,1.244448629837981,0.6815764866836572,1.3437986679026601,2.279528099660101,1.7073345959612838,1.3205987266567414,1.7402675629747413,0.8182258257747995
0.9703459658587954,-1.0164999894134645,0.9458824041387635,0.8486456386678495,0.18164413455991338,0.24433952516832513,0.1264751946620853,0.7892218171071353,-0.27551260055862026,-0.15861856560325732,0.6955286316328189,-0.7097915477013212,0.8881409961165567,0.4781691077007591,-0.4496250730131573,0.2900247482339078,0.05452477410091987,0.3134890418338384,-0.138994181194892,-0.00722653402972207,0.7662157791784019,-1.04813443738621,0.816750173019153,0.6073927158093313,-0.2803734075745516,0.18304115245716004,-0.11877923808007196,0.46531237547520543,-0.24225283219078644,-0.2565195130962464
-0.7767570915045575,-0.12699556700754552,-0.8082258309175194,-0.7341360245960888,-0.6067789630838601,-0.9840586871675435,-0.7957397890155258,-0.6825238993371214,0.7359400207549239,-0.43101590301476667,-0.5073851333430947,1.3600307169627641,-0.4539797372013692,-0.5241892407816268,-0.13387096887048758,-0.6257226663632084,-0.5599944134602087,-0.26564280267862334,1.630166857207881,-0.30985113269796505,-0.8122674453079632,0.035876416233602645,-0.8349381036263347,-0.748580638957811,-0.8568282633786399,-0.9873808509358221,-0.9430944297803315,-0.7930728422755161,0.5548108357317818,-0.7645110503756111
1.0999697410825282,-0.5995447914106898,1.0482702301401807,0.9474456387535433,-0.4440884826176851,0.3847385893639823,0.252915852536557,0.35661005720423,-0.34564982612415845,-0.6767351506797876,-0.38878293960480625,-1.126632002044006,-0.47037736185871515,-0.10403077689128008,-0.9729935661585263,-0.5334770476766858,-0.07618536328283582,-0.2930298451044064,-0.8865270143228241,-0.49276428078736995,0.8425607194476765,-0.6387647796748005,0.7692281222615056,0.7222009326386452,-0.24671181015533494,0.09023123908795767,0.7363510310588989,0.584269456009257,-0.10810904463434638,-0.08847042076382902
